,year,date_conducted,date_published,pollster,geography,mode,sample_size,population_surveyed,sponsor,cc_poll_share,dgm_poll_share,pdal_poll_share,ssp_poll_share,undecided_poll_share
8277,2016,2016-05-31,2016-06-01,Electropolis Elects,Electropolis,Live caller,1000,LV,,0.271,0.337,0.318,0.0,0.074
8278,2016,2016-05-30,2016-06-01,Dataland Daily,National,Online,200,Adults,,0.135,0.25,0.395,0.045,0.175
8279,2016,2016-05-30,2016-06-01,Dataland Register-Gazette,National,Live caller,1500,LV,,0.236,0.261,0.398,0.055,0.049
8280,2016,2016-05-31,2016-06-01,No Province Left Behind,National,IVR,500,LV,,0.262,0.184,0.414,0.056,0.084
8281,2016,2016-05-31,2016-06-02,Progressive Polling,Circuiton,Live caller,1000,LV,PDAL,0.071,0.356,0.537,0.0,0.036
8282,2016,2016-05-31,2016-06-02,Dataland Daily,National,Online,200,Adults,,0.255,0.21,0.33,0.045,0.16
8283,2016,2016-06-02,2016-06-03,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,LV,,0.422,0.061,0.451,0.0,0.066
8284,2016,2016-06-02,2016-06-03,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,,0.153,0.287,0.483,0.0,0.077
8285,2016,2016-06-01,2016-06-03,Dataland Daily,National,Online,200,Adults,,0.225,0.22,0.33,0.055,0.17
8286,2016,2016-06-03,2016-06-04,Proudly Paid For Polling,Electropolis,Online,1000,LV,PDAL,0.285,0.305,0.353,0.0,0.057
8287,2016,2016-06-03,2016-06-04,Metaflux University,Metaflux Realm,IVR,1500,RV,,0.381,0.139,0.391,0.0,0.089
8288,2016,2016-06-02,2016-06-04,Dataland Daily,National,Online,200,Adults,,0.255,0.19,0.38,0.04,0.135
8289,2016,2016-06-03,2016-06-04,Big Dataland Surveys,National,Online,10000,RV,,0.233,0.276,0.371,0.046,0.074
8290,2016,2016-06-02,2016-06-04,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,DGM,0.198,0.274,0.295,0.177,0.056
8291,2016,2016-06-03,2016-06-05,Proudly Paid For Polling,Amperville,Online,1000,LV,PDAL,0.029,0.14,0.784,0.0,0.047
8292,2016,2016-06-04,2016-06-05,Synapse Strategies,Cortexia,Online,1000,LV,,0.182,0.206,0.352,0.196,0.064
8293,2016,2016-06-04,2016-06-05,Proudly Paid For Polling,Cortexia,Online,1000,LV,CC,0.218,0.184,0.314,0.216,0.068
8294,2016,2016-06-03,2016-06-05,Dataland Daily,National,Online,200,Adults,,0.21,0.335,0.335,0.02,0.1
8295,2016,2016-06-04,2016-06-05,Dataland Daily,National,Online,200,Adults,,0.175,0.225,0.475,0.03,0.095
8296,2016,2016-06-04,2016-06-06,Proudly Paid For Polling,Circuiton,Online,1000,LV,PDAL,0.069,0.366,0.524,0.0,0.041
8297,2016,2016-06-05,2016-06-06,Cobolite Coalition Calling,Cortexia,IVR,2000,RV,CC,0.222,0.168,0.32,0.225,0.064
8298,2016,2016-06-05,2016-06-06,Progressive Polling,Cortexia,Live caller,1000,LV,,0.173,0.198,0.366,0.219,0.044
8299,2016,2016-06-04,2016-06-06,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,,0.291,0.317,0.345,0.0,0.047
8300,2016,2016-06-04,2016-06-06,Dataland Register-Gazette,Infoglen,Live caller,1500,LV,,0.378,0.238,0.342,0.0,0.042
8301,2016,2016-06-05,2016-06-06,Dataland Daily,National,Online,200,Adults,,0.15,0.26,0.395,0.055,0.14
8302,2016,2016-06-06,2016-06-07,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,,0.291,0.328,0.329,0.0,0.052
8303,2016,2016-06-06,2016-06-07,Dataland Daily,National,Online,200,Adults,,0.145,0.27,0.435,0.015,0.135
8304,2016,2016-06-06,2016-06-08,Metaflux University,Byteforge Domain,IVR,1500,RV,,0.424,0.066,0.417,0.0,0.093
8305,2016,2016-06-07,2016-06-08,Proudly Paid For Polling,Circuiton,Online,1000,LV,PDAL,0.063,0.4,0.502,0.0,0.035
8306,2016,2016-06-07,2016-06-09,Dataland Daily,National,Online,200,Adults,,0.21,0.25,0.365,0.065,0.11
8307,2016,2016-06-08,2016-06-09,Dataland Register-Gazette,Synapse Territories,Live caller,1500,LV,,0.169,0.228,0.369,0.199,0.036
8308,2016,2016-06-08,2016-06-10,Proudly Paid For Polling,Cortexia,Online,1000,LV,DGM,0.186,0.236,0.312,0.217,0.049
8309,2016,2016-06-09,2016-06-10,Progressive Polling,Electropolis,Live caller,1000,LV,,0.28,0.324,0.331,0.0,0.065
8310,2016,2016-06-08,2016-06-10,Dataland Daily,National,Online,200,Adults,,0.2,0.305,0.33,0.04,0.125
8311,2016,2016-06-09,2016-06-10,Dataland Daily,National,Online,200,Adults,,0.235,0.215,0.36,0.045,0.145
8312,2016,2016-06-09,2016-06-11,Proudly Paid For Polling,Circuiton,Online,1000,LV,CC,0.094,0.45,0.412,0.0,0.044
8313,2016,2016-06-10,2016-06-11,Dataland Register-Gazette,Cortexia,Live caller,1500,LV,,0.191,0.194,0.342,0.232,0.041
8314,2016,2016-06-10,2016-06-11,Electropolis Elects,Electropolis,Live caller,1000,LV,,0.256,0.336,0.342,0.0,0.066
8315,2016,2016-06-09,2016-06-11,Cobolite Coalition Calling,Infoglen,IVR,2000,RV,CC,0.408,0.235,0.294,0.0,0.064
8316,2016,2016-06-10,2016-06-11,Proudly Paid For Polling,Metaflux Realm,Online,1000,LV,PDAL,0.345,0.171,0.446,0.0,0.038
8317,2016,2016-06-10,2016-06-11,Dataland Daily,National,Online,200,Adults,,0.24,0.25,0.355,0.035,0.12
8318,2016,2016-06-09,2016-06-11,Proudly Paid For Polling,Neuronia,Online,1000,LV,CC,0.077,0.217,0.164,0.49,0.052
8319,2016,2016-06-10,2016-06-12,Metaflux University,Infinitron Peninsula,IVR,1500,RV,,0.477,0.201,0.228,0.0,0.094
8320,2016,2016-06-10,2016-06-12,Dataland Register-Gazette,National,Live caller,1500,LV,,0.242,0.242,0.405,0.056,0.055
8321,2016,2016-06-11,2016-06-12,Dataland Daily,National,Online,200,Adults,,0.19,0.245,0.405,0.025,0.135
8322,2016,2016-06-10,2016-06-12,No Province Left Behind,Quantumridge,IVR,500,LV,,0.212,0.208,0.544,0.0,0.036
8323,2016,2016-06-11,2016-06-13,Progressive Polling,Cortexia,Live caller,1000,LV,,0.177,0.165,0.375,0.251,0.032
8324,2016,2016-06-12,2016-06-13,Proudly Paid For Polling,Electropolis,Online,1000,LV,CC,0.268,0.384,0.303,0.0,0.045
8325,2016,2016-06-11,2016-06-13,Cobolite Coalition Calling,Synapse Territories,IVR,2000,RV,,0.274,0.17,0.228,0.256,0.073
8326,2016,2016-06-12,2016-06-14,Progressive Polling,Byteforge Domain,Live caller,1000,LV,,0.421,0.059,0.478,0.0,0.042
8327,2016,2016-06-12,2016-06-14,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,LV,DGM,0.402,0.31,0.242,0.0,0.046
8328,2016,2016-06-12,2016-06-14,Dataland Daily,National,Online,200,Adults,,0.2,0.35,0.325,0.03,0.095
8329,2016,2016-06-13,2016-06-14,Dataland Daily,National,Online,200,Adults,,0.14,0.31,0.33,0.08,0.14
8330,2016,2016-06-13,2016-06-14,Proudly Paid For Polling,Neuronia,Online,1000,LV,DGM,0.047,0.195,0.141,0.574,0.043
8331,2016,2016-06-14,2016-06-15,Dataland Daily,National,Online,200,Adults,,0.155,0.295,0.425,0.035,0.09
8332,2016,2016-06-15,2016-06-16,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,,0.139,0.32,0.501,0.0,0.039
8333,2016,2016-06-14,2016-06-16,Dataland Register-Gazette,Circuiton,Live caller,1500,LV,,0.067,0.423,0.466,0.0,0.044
8334,2016,2016-06-15,2016-06-16,Dataland Daily,National,Online,200,Adults,,0.19,0.265,0.375,0.04,0.13
8335,2016,2016-06-16,2016-06-17,Big Dataland Surveys,Synapse Territories,Online,10000,RV,,0.164,0.254,0.317,0.205,0.059
8336,2016,2016-06-16,2016-06-17,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,CC,0.224,0.241,0.301,0.211,0.023
8337,2016,2016-06-17,2016-06-18,Proudly Paid For Polling,Binaryshire,Online,1000,LV,CC,0.826,0.017,0.121,0.0,0.036
8338,2016,2016-06-17,2016-06-18,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,LV,,0.392,0.074,0.509,0.0,0.025
8339,2016,2016-06-16,2016-06-18,Proudly Paid For Polling,Cortexia,Online,1000,LV,CC,0.191,0.201,0.326,0.244,0.038
8340,2016,2016-06-16,2016-06-18,Dataland Daily,National,Online,200,Adults,,0.22,0.235,0.355,0.06,0.13
8341,2016,2016-06-17,2016-06-18,Dataland Daily,National,Online,200,Adults,,0.185,0.245,0.42,0.04,0.11
8342,2016,2016-06-17,2016-06-18,Big Dataland Surveys,National,Online,10000,RV,,0.205,0.286,0.398,0.051,0.06
8343,2016,2016-06-17,2016-06-18,Synapse Strategies,Neuronia,Online,1000,LV,SSP,0.046,0.165,0.123,0.634,0.032
8344,2016,2016-06-16,2016-06-18,Dataland Register-Gazette,Voltagea,Live caller,1500,LV,,0.103,0.348,0.518,0.0,0.031
8345,2016,2016-06-17,2016-06-19,Synapse Strategies,Cerebrica,Online,1000,LV,SSP,0.225,0.282,0.368,0.074,0.051
8346,2016,2016-06-17,2016-06-19,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.138,0.383,0.425,0.0,0.054
8347,2016,2016-06-17,2016-06-19,Dataland Register-Gazette,Circuiton,Live caller,1500,LV,,0.065,0.461,0.445,0.0,0.029
8348,2016,2016-06-17,2016-06-19,Synapse Strategies,Cortexia,Online,1000,LV,,0.159,0.224,0.342,0.249,0.026
8349,2016,2016-06-17,2016-06-19,Dataland Register-Gazette,Cortexia,Live caller,1500,LV,,0.17,0.194,0.355,0.255,0.026
8350,2016,2016-06-17,2016-06-19,Electropolis Elects,Electropolis,Live caller,1000,LV,,0.256,0.371,0.326,0.0,0.047
8351,2016,2016-06-17,2016-06-19,Metaflux University,Infoglen,IVR,1500,RV,,0.341,0.229,0.372,0.0,0.057
8352,2016,2016-06-17,2016-06-19,Dataland Register-Gazette,National,Live caller,1500,LV,,0.221,0.285,0.395,0.064,0.035
8353,2016,2016-06-17,2016-06-19,Synapse Strategies,Synapse Territories,Online,1000,LV,SSP,0.156,0.24,0.315,0.261,0.028
8354,2016,2016-06-17,2016-06-19,Cobolite Coalition Calling,Voltagea,IVR,2000,RV,CC,0.146,0.293,0.496,0.0,0.066
8355,2017,2017-04-04,2017-04-05,Dataland Daily,National,Online,200,Adults,,0.215,0.25,0.31,0.035,0.19
8356,2017,2017-04-04,2017-04-06,Cobolite Coalition Calling,National,IVR,2000,RV,,0.288,0.232,0.274,0.027,0.18
8357,2017,2017-04-06,2017-04-07,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,,0.355,0.229,0.263,0.0,0.153
8358,2017,2017-04-05,2017-04-07,Dataland Daily,National,Online,200,Adults,,0.225,0.25,0.345,0.025,0.155
8359,2017,2017-04-06,2017-04-07,Dataland Daily,National,Online,200,Adults,,0.205,0.26,0.255,0.025,0.255
8360,2017,2017-04-06,2017-04-08,Progressive Polling,Byteforge Domain,Live caller,1000,Adults,PDAL,0.288,0.081,0.466,0.0,0.165
8361,2017,2017-04-07,2017-04-08,Dataland Daily,National,Online,200,Adults,,0.155,0.28,0.375,0.02,0.17
8362,2017,2017-04-08,2017-04-09,Cobolite Coalition Calling,Circuit Confederation,IVR,2000,RV,CC,0.288,0.206,0.332,0.0,0.174
8363,2017,2017-04-08,2017-04-10,Dataland Daily,National,Online,200,Adults,,0.11,0.28,0.295,0.02,0.295
8364,2017,2017-04-09,2017-04-10,Dataland Daily,National,Online,200,Adults,,0.145,0.27,0.325,0.015,0.245
8365,2017,2017-04-09,2017-04-11,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.144,0.346,0.353,0.0,0.158
8366,2017,2017-04-10,2017-04-12,No Province Left Behind,Amperville,IVR,500,RV,,0.028,0.182,0.642,0.0,0.148
8367,2017,2017-04-10,2017-04-12,Dataland Daily,National,Online,200,Adults,,0.135,0.305,0.32,0.035,0.205
8368,2017,2017-04-11,2017-04-13,Dataland Daily,National,Online,200,Adults,,0.17,0.225,0.33,0.025,0.25
8369,2017,2017-04-12,2017-04-13,Cobolite Coalition Calling,Neuronia,IVR,2000,RV,,0.069,0.204,0.114,0.438,0.174
8370,2017,2017-04-12,2017-04-14,Dataland Daily,National,Online,200,Adults,,0.19,0.175,0.37,0.025,0.24
8371,2017,2017-04-13,2017-04-14,Dataland Daily,National,Online,200,Adults,,0.15,0.305,0.33,0.02,0.195
8372,2017,2017-04-14,2017-04-15,Dataland Daily,National,Online,200,Adults,,0.145,0.26,0.395,0.015,0.185
8373,2017,2017-04-15,2017-04-17,Dataland Daily,National,Online,200,Adults,,0.16,0.305,0.285,0.03,0.22
8374,2017,2017-04-15,2017-04-17,Cobolite Coalition Calling,Neuronia,IVR,2000,RV,CC,0.108,0.25,0.086,0.404,0.15
8375,2017,2017-04-16,2017-04-18,Dataland Daily,National,Online,200,Adults,,0.235,0.22,0.255,0.02,0.27
8376,2017,2017-04-17,2017-04-18,No Province Left Behind,Neuronia,IVR,500,RV,,0.052,0.292,0.108,0.42,0.128
8377,2017,2017-04-17,2017-04-19,Dataland Daily,National,Online,200,Adults,,0.145,0.335,0.265,0.045,0.21
8378,2017,2017-04-19,2017-04-20,Cobolite Coalition Calling,Cortexia,IVR,2000,RV,CC,0.204,0.219,0.268,0.124,0.186
8379,2017,2017-04-18,2017-04-20,Dataland Daily,National,Online,200,Adults,,0.175,0.31,0.285,0.015,0.215
8380,2017,2017-04-19,2017-04-20,Dataland Daily,National,Online,200,Adults,,0.18,0.24,0.38,0.0,0.2
8381,2017,2017-04-18,2017-04-20,Progressive Polling,Voltagea,Live caller,1000,Adults,,0.089,0.295,0.46,0.0,0.156
8382,2017,2017-04-20,2017-04-21,Metaflux University,Byteforge Domain,IVR,1500,Adults,,0.373,0.084,0.398,0.0,0.145
8383,2017,2017-04-20,2017-04-21,Dataland Daily,National,Online,200,Adults,,0.16,0.245,0.31,0.04,0.245
8384,2017,2017-04-21,2017-04-22,Dataland Daily,National,Online,200,Adults,,0.28,0.165,0.335,0.01,0.21
8385,2017,2017-04-21,2017-04-23,Metaflux University,Binaryshire,IVR,1500,Adults,,0.693,0.009,0.136,0.0,0.162
8386,2017,2017-04-21,2017-04-23,Progressive Polling,Byteforge Domain,Live caller,1000,Adults,PDAL,0.312,0.08,0.473,0.0,0.135
8387,2017,2017-04-21,2017-04-23,Cobolite Coalition Calling,National,IVR,2000,RV,,0.23,0.226,0.362,0.026,0.156
8388,2017,2017-04-22,2017-04-24,No Province Left Behind,Amperville,IVR,500,RV,,0.048,0.182,0.594,0.0,0.176
8389,2017,2017-04-22,2017-04-24,Progressive Polling,Cerebrica,Live caller,1000,Adults,,0.238,0.288,0.316,0.031,0.127
8390,2017,2017-04-22,2017-04-24,Dataland Daily,National,Online,200,Adults,,0.175,0.31,0.285,0.045,0.185
8391,2017,2017-04-23,2017-04-24,Dataland Daily,National,Online,200,Adults,,0.18,0.245,0.32,0.02,0.235
8392,2017,2017-04-25,2017-04-26,Synapse Strategies,Cerebrica,Online,1000,RV,SSP,0.27,0.31,0.249,0.049,0.122
8393,2017,2017-04-24,2017-04-26,Dataland Daily,National,Online,200,Adults,,0.23,0.27,0.305,0.01,0.185
8394,2017,2017-04-25,2017-04-26,Dataland Daily,National,Online,200,Adults,,0.165,0.235,0.38,0.01,0.21
8395,2017,2017-04-26,2017-04-27,Metaflux University,Binaryshire,IVR,1500,Adults,,0.738,0.009,0.099,0.0,0.154
8396,2017,2017-04-26,2017-04-27,Dataland Daily,National,Online,200,Adults,,0.19,0.215,0.38,0.03,0.185
8397,2017,2017-04-25,2017-04-27,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,,0.226,0.234,0.28,0.157,0.104
8398,2017,2017-04-26,2017-04-28,Big Dataland Surveys,Synapse Territories,Online,10000,RV,,0.214,0.265,0.229,0.138,0.153
8399,2017,2017-04-27,2017-04-28,Big Dataland Surveys,Synapse Territories,Online,10000,RV,,0.207,0.319,0.247,0.115,0.112
8400,2017,2017-04-27,2017-04-29,Dataland Daily,National,Online,200,Adults,,0.2,0.29,0.33,0.025,0.155
8401,2017,2017-04-28,2017-04-30,Dataland Daily,National,Online,200,Adults,,0.165,0.18,0.38,0.045,0.23
8402,2017,2017-04-29,2017-04-30,Dataland Register-Gazette,National,Live caller,1500,RV,,0.208,0.285,0.377,0.031,0.1
8403,2017,2017-04-28,2017-04-30,No Province Left Behind,Neuronia,IVR,500,RV,,0.068,0.254,0.138,0.446,0.094
8404,2017,2017-04-30,2017-05-01,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,RV,,0.342,0.112,0.452,0.0,0.094
8405,2017,2017-04-30,2017-05-01,Proudly Paid For Polling,Cortexia,Online,1000,RV,PDAL,0.176,0.264,0.281,0.152,0.127
8406,2017,2017-04-29,2017-05-01,Dataland Daily,National,Online,200,Adults,,0.19,0.225,0.325,0.035,0.225
8407,2017,2017-04-29,2017-05-01,Dataland Register-Gazette,Synapse Territories,Live caller,1500,RV,,0.225,0.254,0.289,0.126,0.105
8408,2017,2017-04-30,2017-05-02,Proudly Paid For Polling,Binaryshire,Online,1000,RV,CC,0.74,0.011,0.115,0.0,0.134
8409,2017,2017-04-30,2017-05-02,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,RV,CC,0.472,0.234,0.198,0.0,0.096
8410,2017,2017-04-30,2017-05-02,Dataland Daily,National,Online,200,Adults,,0.18,0.3,0.295,0.03,0.195
8411,2017,2017-05-01,2017-05-03,Progressive Polling,Cerebrica,Live caller,1000,Adults,,0.247,0.252,0.327,0.03,0.144
8412,2017,2017-05-02,2017-05-03,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,,0.208,0.268,0.417,0.0,0.107
8413,2017,2017-05-01,2017-05-03,Dataland Daily,National,Online,200,Adults,,0.235,0.31,0.31,0.03,0.115
8414,2017,2017-05-02,2017-05-04,Proudly Paid For Polling,Infoglen,Online,1000,RV,CC,0.411,0.265,0.219,0.0,0.105
8415,2017,2017-05-02,2017-05-04,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,,0.384,0.205,0.292,0.0,0.119
8416,2017,2017-05-02,2017-05-04,Dataland Daily,National,Online,200,Adults,,0.22,0.24,0.315,0.035,0.19
8417,2017,2017-05-02,2017-05-04,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,,0.239,0.242,0.29,0.149,0.08
8418,2017,2017-05-04,2017-05-05,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,RV,,0.168,0.306,0.447,0.0,0.079
8419,2017,2017-05-03,2017-05-05,Dataland Register-Gazette,Cortexia,Live caller,1500,RV,,0.192,0.243,0.298,0.157,0.11
8420,2017,2017-05-03,2017-05-05,Dataland Daily,National,Online,200,Adults,,0.2,0.28,0.335,0.01,0.175
8421,2017,2017-05-04,2017-05-05,Dataland Daily,National,Online,200,Adults,,0.22,0.235,0.33,0.055,0.16
8422,2017,2017-05-03,2017-05-05,No Province Left Behind,Neuronia,IVR,500,RV,,0.038,0.268,0.15,0.444,0.1
8423,2017,2017-05-04,2017-05-05,Metaflux University,Quantumridge,IVR,1500,RV,,0.23,0.204,0.437,0.0,0.129
8424,2017,2017-05-05,2017-05-06,Dataland Daily,National,Online,200,Adults,,0.215,0.23,0.34,0.045,0.17
8425,2017,2017-05-05,2017-05-06,Metaflux University,Quantumridge,IVR,1500,RV,,0.243,0.222,0.368,0.0,0.167
8426,2017,2017-05-05,2017-05-07,Cobolite Coalition Calling,Binaryshire,IVR,2000,RV,CC,0.786,0.008,0.058,0.0,0.148
8427,2017,2017-05-05,2017-05-07,Proudly Paid For Polling,Binaryshire,Online,1000,RV,DGM,0.768,0.029,0.104,0.0,0.099
8428,2017,2017-05-06,2017-05-07,Proudly Paid For Polling,Binaryshire,Online,1000,RV,PDAL,0.779,0.013,0.112,0.0,0.096
8429,2017,2017-05-05,2017-05-07,Dataland Register-Gazette,Cerebrica,Live caller,1500,RV,,0.317,0.265,0.271,0.035,0.113
8430,2017,2017-05-05,2017-05-07,Dataland Register-Gazette,Electropolis,Live caller,1500,RV,,0.272,0.306,0.323,0.0,0.099
8431,2017,2017-05-06,2017-05-07,No Province Left Behind,Infinitron Peninsula,IVR,500,RV,,0.39,0.26,0.238,0.0,0.112
8432,2017,2017-05-05,2017-05-07,Big Dataland Surveys,National,Online,10000,RV,,0.267,0.244,0.312,0.029,0.146
8433,2017,2017-05-05,2017-05-07,No Province Left Behind,Quantumridge,IVR,500,RV,,0.21,0.172,0.518,0.0,0.1
8434,2017,2017-05-05,2017-05-07,Proudly Paid For Polling,Quantumridge,Online,1000,RV,CC,0.265,0.21,0.406,0.0,0.119
8435,2017,2017-05-06,2017-05-08,Dataland Daily,National,Online,200,Adults,,0.22,0.255,0.285,0.035,0.205
8436,2017,2017-05-07,2017-05-08,Dataland Daily,National,Online,200,Adults,,0.295,0.275,0.225,0.06,0.145
8437,2017,2017-05-08,2017-05-09,Dataland Register-Gazette,Electropolis,Live caller,1500,RV,,0.258,0.299,0.316,0.0,0.127
8438,2017,2017-05-08,2017-05-09,Cobolite Coalition Calling,Neuronia,IVR,2000,RV,,0.052,0.188,0.163,0.459,0.138
8439,2017,2017-05-09,2017-05-10,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,,0.173,0.258,0.473,0.0,0.096
8440,2017,2017-05-09,2017-05-10,Dataland Register-Gazette,Cortexia,Live caller,1500,RV,,0.189,0.25,0.328,0.133,0.1
8441,2017,2017-05-08,2017-05-10,Dataland Register-Gazette,Infoglen,Live caller,1500,RV,,0.308,0.265,0.34,0.0,0.087
8442,2017,2017-05-08,2017-05-10,Dataland Daily,National,Online,200,Adults,,0.175,0.245,0.325,0.03,0.225
8443,2017,2017-05-09,2017-05-10,Dataland Daily,National,Online,200,Adults,,0.2,0.285,0.315,0.025,0.175
8444,2017,2017-05-09,2017-05-10,Cobolite Coalition Calling,Neuronia,IVR,2000,RV,CC,0.081,0.184,0.178,0.417,0.141
8445,2017,2017-05-09,2017-05-10,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,,0.225,0.233,0.319,0.133,0.09
8446,2017,2017-05-10,2017-05-11,Metaflux University,Binaryshire,IVR,1500,RV,,0.776,0.009,0.1,0.0,0.115
8447,2017,2017-05-09,2017-05-11,Proudly Paid For Polling,Circuit Confederation,Online,1000,LV,DGM,0.16,0.308,0.387,0.0,0.145
8448,2017,2017-05-09,2017-05-11,Dataland Register-Gazette,Circuiton,Live caller,1500,RV,,0.078,0.418,0.429,0.0,0.075
8449,2017,2017-05-09,2017-05-11,Proudly Paid For Polling,Infoglen,Online,1000,LV,DGM,0.278,0.332,0.298,0.0,0.092
8450,2017,2017-05-09,2017-05-11,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,,0.337,0.2,0.334,0.0,0.129
8451,2017,2017-05-10,2017-05-11,Dataland Daily,National,Online,200,Adults,,0.23,0.21,0.35,0.035,0.175
8452,2017,2017-05-11,2017-05-12,Proudly Paid For Polling,Binaryshire,Online,1000,LV,PDAL,0.767,0.008,0.118,0.0,0.107
8453,2017,2017-05-11,2017-05-12,Dataland Register-Gazette,Electropolis,Live caller,1500,RV,,0.248,0.302,0.371,0.0,0.079
8454,2017,2017-05-11,2017-05-12,Dataland Daily,National,Online,200,Adults,,0.205,0.275,0.275,0.05,0.195
8455,2017,2017-05-11,2017-05-13,Proudly Paid For Polling,Cerebrica,Online,1000,LV,DGM,0.341,0.276,0.264,0.021,0.098
8456,2017,2017-05-12,2017-05-13,Dataland Register-Gazette,Electropolis,Live caller,1500,RV,,0.244,0.281,0.375,0.0,0.101
8457,2017,2017-05-12,2017-05-13,Dataland Daily,National,Online,200,Adults,,0.125,0.26,0.39,0.015,0.21
8458,2017,2017-05-12,2017-05-14,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,RV,,0.363,0.102,0.447,0.0,0.088
8459,2017,2017-05-12,2017-05-14,Proudly Paid For Polling,Cerebrica,Online,1000,LV,CC,0.381,0.243,0.264,0.027,0.085
8460,2017,2017-05-12,2017-05-14,Cobolite Coalition Calling,Cortexia,IVR,2000,RV,CC,0.252,0.249,0.296,0.104,0.099
8461,2017,2017-05-13,2017-05-14,Proudly Paid For Polling,Electropolis,Online,1000,LV,CC,0.283,0.317,0.304,0.0,0.096
8462,2017,2017-05-12,2017-05-14,Dataland Register-Gazette,Voltagea,Live caller,1500,RV,,0.111,0.302,0.513,0.0,0.074
8463,2017,2017-05-13,2017-05-15,Cobolite Coalition Calling,Infinitron Peninsula,IVR,2000,RV,,0.397,0.138,0.364,0.0,0.101
8464,2017,2017-05-14,2017-05-15,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,LV,CC,0.496,0.209,0.23,0.0,0.065
8465,2017,2017-05-13,2017-05-15,Dataland Daily,National,Online,200,Adults,,0.18,0.255,0.35,0.06,0.155
8466,2017,2017-05-14,2017-05-15,Dataland Daily,National,Online,200,Adults,,0.2,0.225,0.35,0.04,0.185
8467,2017,2017-05-13,2017-05-15,Proudly Paid For Polling,Neuronia,Online,1000,LV,CC,0.088,0.259,0.189,0.39,0.074
8468,2017,2017-05-14,2017-05-15,Dataland Register-Gazette,Synapse Territories,Live caller,1500,RV,,0.211,0.24,0.333,0.121,0.094
8469,2017,2017-05-14,2017-05-16,Cobolite Coalition Calling,Infinitron Peninsula,IVR,2000,RV,,0.37,0.244,0.277,0.0,0.109
8470,2017,2017-05-15,2017-05-16,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,,0.347,0.244,0.307,0.0,0.102
